指數代碼,指數名稱,日期,價格指數值,報酬指數值,漲跌點數,漲跌百分比
IX0214,特選臺灣科技高息成長指數,2026/03/11,5687.72,6306.22,170.81,3.1%
IX0214,特選臺灣科技高息成長指數,2026/03/10,5516.91,6116.84,68.17,1.25%
IX0214,特選臺灣科技高息成長指數,2026/03/09,5448.74,6041.25,-170.09,-3.03%
IX0214,特選臺灣科技高息成長指數,2026/03/06,5618.83,6229.84,32.83,0.59%
IX0214,特選臺灣科技高息成長指數,2026/03/05,5586,6193.43,158.75,2.93%
IX0214,特選臺灣科技高息成長指數,2026/03/04,5427.25,6017.42,-216.7,-3.84%
IX0214,特選臺灣科技高息成長指數,2026/03/03,5643.95,6257.69,-133.9,-2.32%
IX0214,特選臺灣科技高息成長指數,2026/03/02,5777.85,6406.15,-92.75,-1.58%
IX0216,特選臺灣AI優息動能指數,2026/03/31,5132.11,5520.24,-157.09,-2.97%
IX0216,特選臺灣AI優息動能指數,2026/03/30,5289.2,5689.21,-116.38,-2.15%
IX0216,特選臺灣AI優息動能指數,2026/03/27,5405.58,5814.39,18.27,0.34%
IX0216,特選臺灣AI優息動能指數,2026/03/26,5387.31,5794.73,-65.92,-1.21%
IX0216,特選臺灣AI優息動能指數,2026/03/25,5453.23,5861.8,149.49,2.82%
IX0216,特選臺灣AI優息動能指數,2026/03/24,5303.74,5701.11,15.86,0.3%
IX0216,特選臺灣AI優息動能指數,2026/03/23,5287.88,5684.07,-170.45,-3.12%
IX0216,特選臺灣AI優息動能指數,2026/03/20,5458.33,5867.29,20.94,0.39%
IX0216,特選臺灣AI優息動能指數,2026/03/19,5437.39,5844.78,-112.4,-2.03%
IX0216,特選臺灣AI優息動能指數,2026/03/18,5549.79,5963.09,29.8,0.54%
IX0216,特選臺灣AI優息動能指數,2026/03/17,5519.99,5931.07,41.37,0.76%
IX0216,特選臺灣AI優息動能指數,2026/03/16,5478.62,5886.62,29.38,0.54%
IX0216,特選臺灣AI優息動能指數,2026/03/13,5449.24,5855.06,6.64,0.12%
IX0216,特選臺灣AI優息動能指數,2026/03/12,5442.6,5847.93,-39.26,-0.72%
IX0216,特選臺灣AI優息動能指數,2026/03/11,5481.86,5890.11,193.78,3.66%
IX0216,特選臺灣AI優息動能指數,2026/03/10,5288.08,5681.89,81.18,1.56%
IX0216,特選臺灣AI優息動能指數,2026/03/09,5206.9,5594.66,-256.3,-4.69%
IX0216,特選臺灣AI優息動能指數,2026/03/06,5463.2,5870.05,13.7,0.25%
IX0216,特選臺灣AI優息動能指數,2026/03/05,5449.5,5855.34,178.7,3.39%
IX0216,特選臺灣AI優息動能指數,2026/03/04,5270.8,5663.33,-295.49,-5.31%
IX0216,特選臺灣AI優息動能指數,2026/03/03,5566.29,5980.82,-188.38,-3.27%
IX0216,特選臺灣AI優息動能指數,2026/03/02,5754.67,6183.23,-69.64,-1.2%
IX0217,臺灣優選AI  50指數,2026/03/31,6098.93,6562.34,-255.49,-4.02%
IX0217,臺灣優選AI  50指數,2026/03/30,6354.42,6837.23,-173.01,-2.65%
IX0217,臺灣優選AI  50指數,2026/03/27,6527.43,7023.39,60.69,0.94%
IX0217,臺灣優選AI  50指數,2026/03/26,6466.74,6958.09,-67.21,-1.03%
IX0217,臺灣優選AI  50指數,2026/03/25,6533.95,7030.4,203.2,3.21%
IX0217,臺灣優選AI  50指數,2026/03/24,6330.75,6811.77,-59.78,-0.94%
IX0217,臺灣優選AI  50指數,2026/03/23,6390.53,6876.1,-253.51,-3.82%
IX0217,臺灣優選AI  50指數,2026/03/20,6644.04,7148.87,-67.97,-1.01%
IX0217,臺灣優選AI  50指數,2026/03/19,6712.01,7212.15,24.4,0.36%
IX0217,臺灣優選AI  50指數,2026/03/18,6687.61,7185.93,145.35,2.22%
IX0217,臺灣優選AI  50指數,2026/03/17,6542.26,7029.76,114.23,1.78%
IX0217,臺灣優選AI  50指數,2026/03/16,6428.03,6906.02,30.2,0.47%
IX0217,臺灣優選AI  50指數,2026/03/13,6397.83,6873.57,56.18,0.89%
IX0217,臺灣優選AI  50指數,2026/03/12,6341.65,6813.21,-23.17,-0.36%
IX0217,臺灣優選AI  50指數,2026/03/11,6364.82,6838.1,311.4,5.14%
IX0217,臺灣優選AI  50指數,2026/03/10,6053.42,6503.55,138.94,2.35%
IX0217,臺灣優選AI  50指數,2026/03/09,5914.48,6354.28,-348.85,-5.57%
IX0217,臺灣優選AI  50指數,2026/03/06,6263.33,6729.07,15.1,0.24%
IX0217,臺灣優選AI  50指數,2026/03/05,6248.23,6712.85,238.02,3.96%
IX0217,臺灣優選AI  50指數,2026/03/04,6010.21,6457.12,-368.05,-5.77%
IX0217,臺灣優選AI  50指數,2026/03/03,6378.26,6852.54,-172.24,-2.63%
IX0217,臺灣優選AI  50指數,2026/03/02,6550.5,7037.59,-45.61,-0.69%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/31,10195.58,10517.44,-596.43,-5.53%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/30,10792.01,11132.7,-264.93,-2.4%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/27,11056.94,11405.99,-16,-0.14%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/26,11072.94,11421.68,56.71,0.51%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/25,11016.23,11363.19,512.85,4.88%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/24,10503.38,10834.18,-217.18,-2.03%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/23,10720.56,11058.21,-435.72,-3.91%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/20,11156.28,11507.65,-119.11,-1.06%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/19,11275.39,11627.87,39.7,0.35%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/18,11235.69,11580.47,228.74,2.08%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/17,11006.95,11344.71,231.53,2.15%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/16,10775.42,11104.35,56.55,0.53%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/13,10718.87,11046.07,162.48,1.54%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/12,10556.39,10878.63,-17.62,-0.17%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/11,10574.01,10896.79,591.87,5.93%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/10,9982.14,10286.85,377.56,3.93%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/09,9604.58,9897.76,-665.42,-6.48%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/06,10270,10583.5,-44.84,-0.43%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/05,10314.84,10629.71,484.37,4.93%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/04,9830.47,10130.55,-640.5,-6.12%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/03,10470.97,10790.61,-304.53,-2.83%
IX0218,臺灣AI供應鏈聯盟指數,2026/03/02,10775.5,11104.43,-71.82,-0.66%
IX0219,台灣旗艦動能50指數,2026/03/31,6316.06,6649.5,-224.88,-3.44%
IX0219,台灣旗艦動能50指數,2026/03/30,6540.94,6886.25,-145.17,-2.17%
IX0219,台灣旗艦動能50指數,2026/03/27,6686.11,7039.09,-25.46,-0.38%
IX0219,台灣旗艦動能50指數,2026/03/26,6711.57,7065.88,-44.74,-0.66%
IX0219,台灣旗艦動能50指數,2026/03/25,6756.31,7112.99,230.96,3.54%
IX0219,台灣旗艦動能50指數,2026/03/24,6525.35,6869.84,0.79,0.01%
IX0219,台灣旗艦動能50指數,2026/03/23,6524.56,6869,-256.1,-3.78%
IX0219,台灣旗艦動能50指數,2026/03/20,6780.66,7138.62,16.87,0.25%
IX0219,台灣旗艦動能50指數,2026/03/19,6763.79,7120.86,-139.1,-2.02%
IX0219,台灣旗艦動能50指數,2026/03/18,6902.89,7264.1,57,0.83%
IX0219,台灣旗艦動能50指數,2026/03/17,6845.89,7204.12,118.74,1.77%
IX0219,台灣旗艦動能50指數,2026/03/16,6727.15,7079.16,-6.29,-0.09%
IX0219,台灣旗艦動能50指數,2026/03/13,6733.44,7085.78,-23.5,-0.35%
IX0219,台灣旗艦動能50指數,2026/03/12,6756.94,7110.52,-48.65,-0.71%
IX0219,台灣旗艦動能50指數,2026/03/11,6805.59,7161.71,250.39,3.82%
IX0219,台灣旗艦動能50指數,2026/03/10,6555.2,6898.22,147.76,2.31%
IX0219,台灣旗艦動能50指數,2026/03/09,6407.44,6742.73,-367.24,-5.42%
IX0219,台灣旗艦動能50指數,2026/03/06,6774.68,7129.18,-12.31,-0.18%
IX0219,台灣旗艦動能50指數,2026/03/05,6786.99,7142.14,269.82,4.14%
IX0219,台灣旗艦動能50指數,2026/03/04,6517.17,6858.2,-392.98,-5.69%
IX0219,台灣旗艦動能50指數,2026/03/03,6910.15,7271.74,-221.5,-3.11%
IX0219,台灣旗艦動能50指數,2026/03/02,7131.65,7504.84,-107.55,-1.49%
IX0220,臺灣市值動能50指數,2026/03/31,7331.94,7656.69,-258.7,-3.41%
IX0220,臺灣市值動能50指數,2026/03/30,7590.64,7926.85,-165.1,-2.13%
IX0220,臺灣市值動能50指數,2026/03/27,7755.74,8099.27,-70.87,-0.91%
IX0220,臺灣市值動能50指數,2026/03/26,7826.61,8173.28,-22.54,-0.29%
IX0220,臺灣市值動能50指數,2026/03/25,7849.15,8196.57,270.28,3.57%
IX0220,臺灣市值動能50指數,2026/03/24,7578.87,7914.34,-29.9,-0.39%
IX0220,臺灣市值動能50指數,2026/03/23,7608.77,7945.56,-212.85,-2.72%
IX0220,臺灣市值動能50指數,2026/03/20,7821.62,8167.82,9.11,0.12%
IX0220,臺灣市值動能50指數,2026/03/19,7812.51,8157.78,-89.48,-1.13%
IX0220,臺灣市值動能50指數,2026/03/18,7901.99,8250.13,141.99,1.83%
IX0220,臺灣市值動能50指數,2026/03/17,7760,8101.88,142.35,1.87%
IX0220,臺灣市值動能50指數,2026/03/16,7617.65,7942.13,-83.06,-1.08%
IX0220,臺灣市值動能50指數,2026/03/13,7700.71,8028.73,-37.85,-0.49%
IX0220,臺灣市值動能50指數,2026/03/12,7738.56,8068.19,-123.79,-1.57%
IX0220,臺灣市值動能50指數,2026/03/11,7862.35,8197.26,368.46,4.92%
IX0220,臺灣市值動能50指數,2026/03/10,7493.89,7813.11,213.6,2.93%
IX0220,臺灣市值動能50指數,2026/03/09,7280.29,7590.41,-408.63,-5.31%
IX0220,臺灣市值動能50指數,2026/03/06,7688.92,8016.44,-18.84,-0.24%
IX0220,臺灣市值動能50指數,2026/03/05,7707.76,8036.08,243.86,3.27%
IX0220,臺灣市值動能50指數,2026/03/04,7463.9,7781.83,-374.19,-4.77%
IX0220,臺灣市值動能50指數,2026/03/03,7838.09,8171.96,-190.93,-2.38%
IX0220,臺灣市值動能50指數,2026/03/02,8029.02,8371.03,-64.56,-0.8%
IX0221,臺灣淨零轉型ESG 50指數,2026/03/30,380.35,551.6,-6.24,-1.61%
IX0221,臺灣淨零轉型ESG 50指數,2026/03/27,386.59,560.66,-1.86,-0.48%
IX0221,臺灣淨零轉型ESG 50指數,2026/03/26,388.45,563.35,-0.79,-0.2%
IX0221,臺灣淨零轉型ESG 50指數,2026/03/25,389.24,564.44,9.66,2.54%
IX0221,臺灣淨零轉型ESG 50指數,2026/03/24,379.58,550.41,1.62,0.43%
IX0221,臺灣淨零轉型ESG 50指數,2026/03/23,377.96,548.06,-8.62,-2.23%
IX0221,臺灣淨零轉型ESG 50指數,2026/03/20,386.58,560.57,-0.79,-0.2%
IX0221,臺灣淨零轉型ESG 50指數,2026/03/19,387.37,561.7,-8.55,-2.16%
IX0221,臺灣淨零轉型ESG 50指數,2026/03/18,395.92,574.04,4.87,1.25%
IX0221,臺灣淨零轉型ESG 50指數,2026/03/17,391.05,566.99,4.76,1.23%
IX0221,臺灣淨零轉型ESG 50指數,2026/03/16,386.29,559.52,-0.27,-0.07%
IX0221,臺灣淨零轉型ESG 50指數,2026/03/13,386.56,559.91,-0.9,-0.23%
IX0221,臺灣淨零轉型ESG 50指數,2026/03/12,387.46,561.21,-6.13,-1.56%
IX0221,臺灣淨零轉型ESG 50指數,2026/03/11,393.59,570.09,12.79,3.36%
IX0221,臺灣淨零轉型ESG 50指數,2026/03/10,380.8,551.56,6.97,1.86%
IX0221,臺灣淨零轉型ESG 50指數,2026/03/09,373.83,541.47,-14.38,-3.7%
IX0221,臺灣淨零轉型ESG 50指數,2026/03/06,388.21,562.3,-0.83,-0.21%
IX0221,臺灣淨零轉型ESG 50指數,2026/03/05,389.04,563.51,10.18,2.69%
IX0221,臺灣淨零轉型ESG 50指數,2026/03/04,378.86,548.76,-16.79,-4.24%
IX0221,臺灣淨零轉型ESG 50指數,2026/03/03,395.65,573.08,-7.16,-1.78%
IX0221,臺灣淨零轉型ESG 50指數,2026/03/02,402.81,583.45,-4.82,-1.18%
IX0222,臺灣護城河概念優選50指數,2026/03/31,6874.66,7138.94,-162.14,-2.3%
IX0222,臺灣護城河概念優選50指數,2026/03/30,7036.8,7307.31,-146.46,-2.04%
IX0222,臺灣護城河概念優選50指數,2026/03/27,7183.26,7459.41,-47.43,-0.66%
IX0222,臺灣護城河概念優選50指數,2026/03/26,7230.69,7507.79,-29.6,-0.41%
IX0222,臺灣護城河概念優選50指數,2026/03/25,7260.29,7538.52,194.09,2.75%
IX0222,臺灣護城河概念優選50指數,2026/03/24,7066.2,7336.99,-0.4,-0.01%
IX0222,臺灣護城河概念優選50指數,2026/03/23,7066.6,7337.4,-173.4,-2.4%
IX0222,臺灣護城河概念優選50指數,2026/03/20,7240,7517.45,-5.62,-0.08%
IX0222,臺灣護城河概念優選50指數,2026/03/19,7245.62,7523.28,-157.61,-2.13%
IX0222,臺灣護城河概念優選50指數,2026/03/18,7403.23,7684.6,90.35,1.24%
IX0222,臺灣護城河概念優選50指數,2026/03/17,7312.88,7590.81,98.61,1.37%
IX0222,臺灣護城河概念優選50指數,2026/03/16,7214.27,7479.21,-40.18,-0.55%
IX0222,臺灣護城河概念優選50指數,2026/03/13,7254.45,7520.86,-49.57,-0.68%
IX0222,臺灣護城河概念優選50指數,2026/03/12,7304.02,7572.26,-95.66,-1.29%
IX0222,臺灣護城河概念優選50指數,2026/03/11,7399.68,7671.43,275.24,3.86%
IX0222,臺灣護城河概念優選50指數,2026/03/10,7124.44,7386.08,134.34,1.92%
IX0222,臺灣護城河概念優選50指數,2026/03/09,6990.1,7246.81,-305.99,-4.19%
IX0222,臺灣護城河概念優選50指數,2026/03/06,7296.09,7564.04,-26.07,-0.36%
IX0222,臺灣護城河概念優選50指數,2026/03/05,7322.16,7591.06,193.53,2.71%
IX0222,臺灣護城河概念優選50指數,2026/03/04,7128.63,7390.43,-342.07,-4.58%
IX0222,臺灣護城河概念優選50指數,2026/03/03,7470.7,7745.06,-166.66,-2.18%
IX0222,臺灣護城河概念優選50指數,2026/03/02,7637.36,7917.84,-82.73,-1.07%
IX0223,臺灣性平指數,2026/03/31,5978.21,6234.5,-214.12,-3.46%
IX0223,臺灣性平指數,2026/03/30,6192.33,6457.8,-125.36,-1.98%
IX0223,臺灣性平指數,2026/03/27,6317.69,6588.53,19.4,0.31%
IX0223,臺灣性平指數,2026/03/26,6298.29,6563.65,6.26,0.1%
IX0223,臺灣性平指數,2026/03/25,6292.03,6552.95,199.97,3.28%
IX0223,臺灣性平指數,2026/03/24,6092.06,6344.69,-45.55,-0.74%
IX0223,臺灣性平指數,2026/03/23,6137.61,6392.13,-230.3,-3.62%
IX0223,臺灣性平指數,2026/03/20,6367.91,6631.98,14.43,0.23%
IX0223,臺灣性平指數,2026/03/19,6353.48,6616.96,-52.02,-0.81%
IX0223,臺灣性平指數,2026/03/18,6405.5,6671.13,82.18,1.3%
IX0223,臺灣性平指數,2026/03/17,6323.32,6585.54,121.53,1.96%
IX0223,臺灣性平指數,2026/03/16,6201.79,6458.97,6.9,0.11%
IX0223,臺灣性平指數,2026/03/13,6194.89,6451.24,29.45,0.48%
IX0223,臺灣性平指數,2026/03/12,6165.44,6420.57,-27.65,-0.45%
IX0223,臺灣性平指數,2026/03/11,6193.09,6449.36,220.98,3.7%
IX0223,臺灣性平指數,2026/03/10,5972.11,6219.24,119.99,2.05%
IX0223,臺灣性平指數,2026/03/09,5852.12,6094.28,-291.19,-4.74%
IX0223,臺灣性平指數,2026/03/06,6143.31,6397.52,23.46,0.38%
IX0223,臺灣性平指數,2026/03/05,6119.85,6373.09,187.84,3.17%
IX0223,臺灣性平指數,2026/03/04,5932.01,6177.48,-304.72,-4.89%
IX0223,臺灣性平指數,2026/03/03,6236.73,6494.8,-119,-1.87%
IX0223,臺灣性平指數,2026/03/02,6355.73,6618.73,-89.55,-1.39%
IX0224,特選臺灣中小型精選動能100指數,2026/03/31,5537.86,5736.65,-219.27,-3.81%
IX0224,特選臺灣中小型精選動能100指數,2026/03/30,5757.13,5963.8,-111.52,-1.9%
IX0224,特選臺灣中小型精選動能100指數,2026/03/27,5868.65,6079.32,23.7,0.41%
IX0224,特選臺灣中小型精選動能100指數,2026/03/26,5844.95,6054.27,-55.72,-0.94%
IX0224,特選臺灣中小型精選動能100指數,2026/03/25,5900.67,6111.98,206.17,3.62%
IX0224,特選臺灣中小型精選動能100指數,2026/03/24,5694.5,5898.43,-40.5,-0.71%
IX0224,特選臺灣中小型精選動能100指數,2026/03/23,5735,5940.39,-180.88,-3.06%
IX0224,特選臺灣中小型精選動能100指數,2026/03/20,5915.88,6127.75,34.32,0.58%
IX0224,特選臺灣中小型精選動能100指數,2026/03/19,5881.56,6091.62,-20.86,-0.35%
IX0224,特選臺灣中小型精選動能100指數,2026/03/18,5902.42,6113.24,87.99,1.51%
IX0224,特選臺灣中小型精選動能100指數,2026/03/17,5814.43,6022.1,86.2,1.5%
IX0224,特選臺灣中小型精選動能100指數,2026/03/16,5728.23,5932.82,9.65,0.17%
IX0224,特選臺灣中小型精選動能100指數,2026/03/13,5718.58,5922.82,3.67,0.06%
IX0224,特選臺灣中小型精選動能100指數,2026/03/12,5714.91,5919.02,-26.08,-0.45%
IX0224,特選臺灣中小型精選動能100指數,2026/03/11,5740.99,5946.04,203.66,3.68%
IX0224,特選臺灣中小型精選動能100指數,2026/03/10,5537.33,5735.1,118.44,2.19%
IX0224,特選臺灣中小型精選動能100指數,2026/03/09,5418.89,5612.43,-320.73,-5.59%
IX0224,特選臺灣中小型精選動能100指數,2026/03/06,5739.62,5944.62,57.32,1.01%
IX0224,特選臺灣中小型精選動能100指數,2026/03/05,5682.3,5885.25,178.26,3.24%
IX0224,特選臺灣中小型精選動能100指數,2026/03/04,5504.04,5700.62,-265.58,-4.6%
IX0224,特選臺灣中小型精選動能100指數,2026/03/03,5769.62,5975.68,-81.32,-1.39%
IX0224,特選臺灣中小型精選動能100指數,2026/03/02,5850.94,6059.92,-56.83,-0.96%
IX0225,特選臺灣動能趨勢指數,2026/03/31,9552.33,10236.43,-258.1,-2.63%
IX0225,特選臺灣動能趨勢指數,2026/03/30,9810.43,10513.01,-234.5,-2.33%
IX0225,特選臺灣動能趨勢指數,2026/03/27,10044.93,10764.3,-68.2,-0.67%
IX0225,特選臺灣動能趨勢指數,2026/03/26,10113.13,10837.4,-84.34,-0.83%
IX0225,特選臺灣動能趨勢指數,2026/03/25,10197.47,10927.77,231.75,2.33%
IX0225,特選臺灣動能趨勢指數,2026/03/24,9965.72,10679.42,-34.82,-0.35%
IX0225,特選臺灣動能趨勢指數,2026/03/23,10000.54,10716.74,-325.56,-3.15%
IX0225,特選臺灣動能趨勢指數,2026/03/20,10326.1,11065.61,-73.1,-0.7%
IX0225,特選臺灣動能趨勢指數,2026/03/19,10399.2,11138.3,-221.9,-2.09%
IX0225,特選臺灣動能趨勢指數,2026/03/18,10621.1,11369.86,128.3,1.22%
IX0225,特選臺灣動能趨勢指數,2026/03/17,10492.8,11232.51,129.11,1.25%
IX0225,特選臺灣動能趨勢指數,2026/03/16,10363.69,11082.49,-13.92,-0.13%
IX0225,特選臺灣動能趨勢指數,2026/03/13,10377.61,11097.38,-39.91,-0.38%
IX0225,特選臺灣動能趨勢指數,2026/03/12,10417.52,11140.06,-184.82,-1.74%
IX0225,特選臺灣動能趨勢指數,2026/03/11,10602.34,11337.69,446.29,4.39%
IX0225,特選臺灣動能趨勢指數,2026/03/10,10156.05,10860.45,227.7,2.29%
IX0225,特選臺灣動能趨勢指數,2026/03/09,9928.35,10616.96,-490.93,-4.71%
IX0225,特選臺灣動能趨勢指數,2026/03/06,10419.28,11141.94,-48.27,-0.46%
IX0225,特選臺灣動能趨勢指數,2026/03/05,10467.55,11193.55,343.6,3.39%
IX0225,特選臺灣動能趨勢指數,2026/03/04,10123.95,10826.12,-520.9,-4.89%
IX0225,特選臺灣動能趨勢指數,2026/03/03,10644.85,11383.16,-317.77,-2.9%
IX0225,特選臺灣動能趨勢指數,2026/03/02,10962.62,11722.97,-147.68,-1.33%
IX0226,台美動能多資產平衡指數,2026/03/30,5513.79,5599.58,-92.92,-1.66%
IX0226,台美動能多資產平衡指數,2026/03/27,5606.71,5694.25,-36.14,-0.64%
IX0226,台美動能多資產平衡指數,2026/03/26,5642.85,5730.98,-48.53,-0.85%
IX0226,台美動能多資產平衡指數,2026/03/25,5691.38,5780.25,112.57,2.02%
IX0226,台美動能多資產平衡指數,2026/03/24,5578.81,5665.79,-23.97,-0.43%
IX0226,台美動能多資產平衡指數,2026/03/23,5602.78,5690.09,-141.34,-2.46%
IX0226,台美動能多資產平衡指數,2026/03/20,6129.45,6214.75,334.77,5.78%
IX0226,台美動能多資產平衡指數,2026/03/19,5794.68,5882.73,-93.87,-1.59%
IX0226,台美動能多資產平衡指數,2026/03/18,5888.55,5975.54,52.55,0.9%
IX0226,台美動能多資產平衡指數,2026/03/17,5836,5922.08,58.81,1.02%
IX0226,台美動能多資產平衡指數,2026/03/16,5777.19,5857.07,2.77,0.05%
IX0226,台美動能多資產平衡指數,2026/03/13,5774.42,5854.33,-20.63,-0.36%
IX0226,台美動能多資產平衡指數,2026/03/12,5795.05,5875.26,-82.66,-1.41%
IX0226,台美動能多資產平衡指數,2026/03/11,5877.71,5959.18,192.1,3.38%
IX0226,台美動能多資產平衡指數,2026/03/10,5685.61,5764.07,93.84,1.68%
IX0226,台美動能多資產平衡指數,2026/03/09,5591.77,5668.72,-214.06,-3.69%
IX0226,台美動能多資產平衡指數,2026/03/06,5805.83,5886.12,-27.11,-0.46%
IX0226,台美動能多資產平衡指數,2026/03/05,5832.94,5913.61,155.34,2.74%
IX0226,台美動能多資產平衡指數,2026/03/04,5677.6,5755.89,-241.87,-4.09%
IX0226,台美動能多資產平衡指數,2026/03/03,5919.47,6001.41,-145.19,-2.39%
IX0226,台美動能多資產平衡指數,2026/03/02,6064.66,6148.81,-70.86,-1.15%
IX0227,特選臺灣大型股25指數,2026/03/31,7997.45,8233.49,-141.19,-1.73%
IX0227,特選臺灣大型股25指數,2026/03/30,8138.64,8378.84,-176.12,-2.12%
IX0227,特選臺灣大型股25指數,2026/03/27,8314.76,8560.15,-76.97,-0.92%
IX0227,特選臺灣大型股25指數,2026/03/26,8391.73,8639.4,-31.36,-0.37%
IX0227,特選臺灣大型股25指數,2026/03/25,8423.09,8671.69,196.59,2.39%
IX0227,特選臺灣大型股25指數,2026/03/24,8226.5,8469.3,0.79,0.01%
IX0227,特選臺灣大型股25指數,2026/03/23,8225.71,8468.48,-168.69,-2.01%
IX0227,特選臺灣大型股25指數,2026/03/20,8394.4,8642.15,-29.16,-0.35%
IX0227,特選臺灣大型股25指數,2026/03/19,8423.56,8672.17,-212.94,-2.47%
IX0227,特選臺灣大型股25指數,2026/03/18,8636.5,8891.4,128.94,1.52%
IX0227,特選臺灣大型股25指數,2026/03/17,8507.56,8758.65,115.01,1.37%
IX0227,特選臺灣大型股25指數,2026/03/16,8392.55,8620.95,-68.41,-0.81%
IX0227,特選臺灣大型股25指數,2026/03/13,8460.96,8691.23,-76.85,-0.9%
IX0227,特選臺灣大型股25指數,2026/03/12,8537.81,8770.16,-185.16,-2.12%
IX0227,特選臺灣大型股25指數,2026/03/11,8722.97,8960.36,366.23,4.38%
IX0227,特選臺灣大型股25指數,2026/03/10,8356.74,8584.16,173.28,2.12%
IX0227,特選臺灣大型股25指數,2026/03/09,8183.46,8406.16,-366.53,-4.29%
IX0227,特選臺灣大型股25指數,2026/03/06,8549.99,8782.67,-42.43,-0.49%
IX0227,特選臺灣大型股25指數,2026/03/05,8592.42,8826.26,200.41,2.39%
IX0227,特選臺灣大型股25指數,2026/03/04,8392.01,8620.4,-359.36,-4.11%
IX0227,特選臺灣大型股25指數,2026/03/03,8751.37,8989.53,-191.86,-2.15%
IX0227,特選臺灣大型股25指數,2026/03/02,8943.23,9186.62,-94.55,-1.05%
IX0228,雙核債股平衡指數,2026/03/30,6390.41,6448.2,19.1,0.3%
IX0228,雙核債股平衡指數,2026/03/27,6371.31,6429.03,-36.12,-0.56%
IX0228,雙核債股平衡指數,2026/03/26,6407.43,6465.49,-56.11,-0.87%
IX0228,雙核債股平衡指數,2026/03/25,6463.54,6522.09,45.95,0.72%
IX0228,雙核債股平衡指數,2026/03/24,6417.59,6475.65,-24.74,-0.38%
IX0228,雙核債股平衡指數,2026/03/23,6442.33,6500.6,10.6,0.16%
IX0228,雙核債股平衡指數,2026/03/20,6582.83,6638.2,99.89,1.54%
IX0228,雙核債股平衡指數,2026/03/19,6482.94,6541.65,-15.85,-0.24%
IX0228,雙核債股平衡指數,2026/03/18,6498.79,6557.74,1.5,0.02%
IX0228,雙核債股平衡指數,2026/03/17,6497.29,6556.16,24.88,0.38%
IX0228,雙核債股平衡指數,2026/03/16,6472.41,6526.85,22.46,0.35%
IX0228,雙核債股平衡指數,2026/03/13,6449.95,6504.21,-22.09,-0.34%
IX0228,雙核債股平衡指數,2026/03/12,6472.04,6526.48,-40.55,-0.62%
IX0228,雙核債股平衡指數,2026/03/11,6512.59,6567.37,15.45,0.24%
IX0228,雙核債股平衡指數,2026/03/10,6497.14,6551.79,1.37,0.02%
IX0228,雙核債股平衡指數,2026/03/09,6495.77,6550.4,-23.44,-0.36%
IX0228,雙核債股平衡指數,2026/03/06,6519.21,6574.05,-30.9,-0.47%
IX0228,雙核債股平衡指數,2026/03/05,6550.11,6605.2,15.02,0.23%
IX0228,雙核債股平衡指數,2026/03/04,6535.09,6590.07,-51.88,-0.79%
IX0228,雙核債股平衡指數,2026/03/03,6586.97,6642.38,-17.8,-0.27%
IX0228,雙核債股平衡指數,2026/03/02,6604.77,6660.33,-8.8,-0.13%
IX0229,特選臺灣市值菁英50指數,2026/03/31,5899.33,5925.41,-150.3,-2.48%
IX0229,特選臺灣市值菁英50指數,2026/03/30,6049.63,6076.37,-136.23,-2.2%
IX0229,特選臺灣市值菁英50指數,2026/03/27,6185.86,6213.21,-46.58,-0.75%
IX0229,特選臺灣市值菁英50指數,2026/03/26,6232.44,6260,-18.49,-0.3%
IX0229,特選臺灣市值菁英50指數,2026/03/25,6250.93,6278.42,168.42,2.77%
IX0229,特選臺灣市值菁英50指數,2026/03/24,6082.51,6108.76,-9.12,-0.15%
IX0229,特選臺灣市值菁英50指數,2026/03/23,6091.63,6117.92,-142.86,-2.29%
IX0229,特選臺灣市值菁英50指數,2026/03/20,6234.49,6261.4,2.88,0.05%
IX0229,特選臺灣市值菁英50指數,2026/03/19,6231.61,6258.51,-104.93,-1.66%
IX0229,特選臺灣市值菁英50指數,2026/03/18,6336.54,6362.85,94.9,1.52%
IX0229,特選臺灣市值菁英50指數,2026/03/17,6241.64,6267.56,111.14,1.81%
IX0229,特選臺灣市值菁英50指數,2026/03/16,6130.5,6147.09,-52.17,-0.84%
